objeto_contrato,valor_contrato,hash,versao_idx
"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 4,39",132be85ea7ce,46
"Prestação de serviços do PRODUTO COBRANÇA pelo BANCO, permitindo ao CONTRATANTE efetuar seus recebimentos na rede bancária por meio de BOLETOS DE PAGAMENTO","R$ 7,50",5c60e3e8af56,0
O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 6.350,00",a9c424b7829d,9
O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 4.250,00",a9c424b7829d,10
O presente Contrato tem por objeto a prestação de serviços de emissão de análise técnica e de mérito cultural nos projetos a que lhe forem designados,"R$ 3.450,00",a9c424b7829d,11
"a contratação de empresa especializada no fornecimento de assinatura de ferramenta de pesquisa e comparação de preços praticados pela Administração Pública, para atender as demandas da Secretaria de Estado de Esporte e Lazer do Distrito Federal, na composição dos valores e no processo de contração pública, nos termos do Projeto Básico (67128593), da Pesquisa de preços (67120446, 67119485, 67119052, 67495839) e da Justificativa por dispensa de licitação (67473534), que passam a integrar o presente Termo","R$ 8.700,00",e0aeada22d66,0
"O Contrato tem por objeto a prestação de serviços de eficientização de Iluminação Pública, nas avenidas principais dos bairros especificados na Tabela I , consoante especifica a Justificativa de Dispensa de Licitação Doc. SEI n° 64062856, Projeto Básico SEI-GDF - RA-XIV/CODES/DIDOT Doc.SEI nº (62666503) e a Proposta constante na Carta SEI-GDF nº 165/2021 - CEB-H/DT/SIP/GMIP (60152463), que passam a integrar o presente Termo","R$ 447.140,46",9548d8396053,0
Contratação de uma instituição especializada na prestação de serviços educacionais,"R$ 769.500,00",2830a17457cb,0
Contratação de serviços de auditoria de revisão de asseguração e emissão de relatório sobre prospecto de oferta pública de ações do banco no mercado internacional de acordo com a regra 144a e regulamentos do Securities Act,"R$ 1.634.000,00",f56c3cc2841c,0
"Prestação de serviços relativos a esquadrias, revestimento, hidrossanitários, pisos e outras intervenções a estrutura predial de diversas dependências do BRB","R$ 300.000,00",2a1aaf827866,1
"Prestação de serviços relativos a esquadrias, revestimento, hidrossanitários, pisos e outras intervenções a estrutura predial de diversas dependências do BRB","R$ 150.000,00",2a1aaf827866,2
"Prestação de serviços relativos a esquadrias, revestimento, hidrossanitários, pisos e outras intervenções a estrutura predial de diversas dependências do BRB","R$ 500.000,00",2a1aaf827866,3
"a prestação de serviços a serem executados de forma contínua, correspondentes a operacionalização do pagamento do ressarcimento à título de alimentação e transporte aos voluntários participantes do projeto Educador Esportivo Voluntário - EEV, gerido pela Secretaria de Estado de Esporte e Lazer do Distrito Federal","R$ 16.464,00",4954cd3b43d9,0
"O Contrato tem por objeto a aquisição de equipamentos e materiais permanentes para base operacional da Diretoria do Serviço de Segurança, Transporte e Acompanhamento Externo DISSTAE: BICICLETA ERGOMÉTRICA SPINNING: Bike Spinning roda cromada de 31kg, painel (ciclo computador) com onze funções (velocidade, tempo, distância percorrida, hora, calorias, etc...), pé de vela, centro selado, quadro em aço carbono 100 x 40, guidão emborrachado texturizado com várias pegadas, pinos de regulagem de alta resistência, pintura eletrostática à pó, carenagem protetora contra suor, firma pé, rodinhas para transporte, resistência excêntrica, peso máximo suportado de 190kg, peso do volante de inércia 31kg, com computador, quantidade de níveis de resistência 20, medidas de 1,15 altura x 1,15 comprimento x 0,60 cm largura, cor preta. Marca/modelo: FLEX EQUIPMENT / FX200 PAINEL; KIT BARRAS MONTADAS RETAS DE 10KG A 45KG: cor preta; pegada cromada recartilhada e peso emborrachado; peso 250 kg; tamanho interno de 95 cm; contendo 10 barras montadas de 10 kg a 45 kg. Marca/modelo: FLEX EQUIPMENT / FLEX; ESTANTE PARA ANILHAS E BARRAS: Expositor para guardar anilhas e barras na cor preta. Marca/modelo: FLEX EQUIPMENT / FLEX; KETTLEBELL: acabamento de base emborrachado; pegado anatômica núcleo em ferro fundido; marcação de peso em alto relevo; peso de 08kg. Marca/modelo: FLEX EQUIPMENT / FLEX; KETTLEBELL: acabamento de base emborrachado; pegado anatômica núcleo em ferro fundido; marcação de peso em alto relevo; peso de 12kg. Marca/modelo: FLEX EQUIPMENT / FLEX; KETTLEBELL: acabamento de base emborrachado; pegado anatômica núcleo em ferro fundido; marcação de peso em alto relevo; peso de 16kg. Marca/modelo: FLEX EQUIPMENT / FLEX; KETTLEBELL: acabamento de base emborrachado; pegado anatômica núcleo em ferro fundido; marcação de peso em alto relevo; peso de 20kg. Marca/modelo: FLEX EQUIPMENT / FLEX; CADEIRA PARA AGACHAMENTO: Estruturas com tubo oblongo 50x150mm e parede de 3mm. Pintura eletrostática a pó. Estofados devem ser anatômicos confeccionados em espuma automotiva de alta densidade e revestido com tecido antimofo. Empunhaduras devem ser injetadas em borrachas de alta resistência. Suporte para Anilhas. Trava de Segurança. Ampla plataforma de apoio para os pés com ajuste de ângulo. Ponteiras antiderrapantes. Medidas: 250cm x 153cm x 140cm C x A x L. Marca: FLEX EQUIPMENT / CLASSIC; CADEIRA ADUTOR/ABDUTOR MEMBROS INFERIORES: Roldanas injetadas em polipropileno com rolamentos. Estruturas com tubo oblongo 50x150mm e parede de 3mm. Cabos de aço 4-80-3/16 revestido em PVC. Pintura eletrostática a pó. Guias das baterias de pesos cromadas (facilita o deslizamento da carga). Estofados anatômicos confeccionados em espuma automotiva de alta densidade e revestido com tecido antimofo. Empunhaduras injetadas em borrachas de alta resistência. Carenagem de proteção de bateria de peso confeccionados em chapa de ferro. Sistema variável de esforço. Bateria de peso injetado, pastilhas de 05kg e 10kg, com anéis deslizantes. Batente de borracha para contenção de impacto. Ponteiras antiderrapantes. Medidas:193 x154 x 82 C x A x L. Bateria de Peso: 80Kg. Marca: FLEX EQUIPMENT / CLASSIC; CADEIRA FLEXORA E EXTENSORA MEMBRO INFERIOR: Equipamento com 2 funções em uma única máquina, extensão e flexão dos joelhos. Roldanas injetadas em polipropileno com rolamentos. Estruturas com tubo oblongo 50x150mm e parede de 3mm. Cabos de aço 4-80-3/16 revestido em PVC. Pintura eletrostática a pó. Guias das baterias de pesos. Estofados anatômicos confeccionados em espuma automotiva de alta densidade e revestido com tecido antimofo. Empunhaduras injetadas em borrachas de alta resistência. Carenagem de proteção de bateria de peso confeccionados em chapa de ferro. Sistema variável de esforço. Bateria de peso injetado, pastilhas de 05kg e 10kg, com anéis deslizantes. Batente de borracha para contenção de impacto. Ponteiras antiderrapantes. Medidas: 155 x154 x 115 C x A x L. Bateria de Peso: 80. Marca: FLEX EQUIPMENT / CLASSIC; CROSS FORCE: Equipamento multifuncional, com duas torres de carga individual, para fazer exercício em pé. Roldanas injetadas em polipropileno com rolamentos. Estruturas com tubos oblongos de 150x50mm com parede de 3mm. Cabos de aço revestido em PVC. Pintura eletrostática a pó. Guias das baterias de pesos em aço inoxidável. Empunhaduras injetadas em borrachas de alta resistência. Torres de proteção de bateria de peso com fechamento parcial ou total (opcional), confeccionado em chapa de ferro de alta resistência. Sistema variável de esforço. Regulagem com engate rápido e preciso em cores, para melhor visualização. Batente de borracha para contenção de impacto. Ponteiras antiderrapantes. Carga de pesos injetados emborrachados com anéis deslizantes. C x A x L 147 x 220 x 255 m, carga 80kg em cada torre e peso total de 500kg. Marca: FLEX EQUIPMENT / CLASSIC; PUXADA ALTA COM REMADA BAIXA: Equipamento com funções de Puxada Alta e Baixa ou Remada Alta e Baixa. Versátil conforme o uso de Puxadores e Barras. Carenagem de proteção, oferecendo mais segurança ao usuário. Estrutura tubular oblongo com excelente acabamento, qualidade e design. Revestido com pintura eletrostática a pó. Pinos e peças com ajuste de fácil manuseio. Pegas ergonômicas e emborrachadas. Pés elevados, tampas dos pés emborrachados proporcionando aderência ao piso e facilitando a limpeza do ambiente. Medidas: 165 x 216 x 61 C x A x L. Bateria de Peso: 80Kg. Marca: FLEX EQUIPMENT / CLASSIC; BANCO ROSCA SCOTT: Banco com ajuste de altura; com suporte para barra; assento estofado revestido em couro PU; estrutura em metal; suporte até 180 kg; medida: comprimento 100 cm, largura 74 cm, altura de 93 cm. Marca: FLEX EQUIPMENT / CLASSIC","R$ 50.846,71",77bdc0f7f0e4,0
"O Contrato tem por objeto a aquisição de equipamentos e materiais permanentes para base operacional da Diretoria do Serviço de Segurança, Transporte e Acompanhamento Externo DISSTAE: APARELHO TELEVISOR: Smart TV com sistema operacional WebOS ou Tizem, com recurso para instalação de aplicativos, acesso à internet por cabo e wifi integrado, bluetooth, controle remoto, função HDR, desingner da tela slin de tipo led, espelhamento de tela, tecnologia do display IPS (in plane switching) ou similar, tamanho da tela 75 polegadas, resolução da imagem 4k, frequência 60hz, entradas USB e HDMI. Marca/modelo: TCL/75P715","R$ 6.180,00",08ecd54a143b,0
"O Contrato tem por objeto a aquisição de equipamentos e materiais permanentes para base operacional da Diretoria do Serviço de Segurança, Transporte e Acompanhamento Externo DISSTAE: ESTEIRA ELÉTRICA: VELOCIDADE. 1,2 A 18 KM; Alinhamento da lona autocentrantes; capacidade de uso 150kg; dimensões 183 x 86 x 136 cm; bivolt; rodas dianteiras e alças traseiras. Programável e multifuncional, com display LCD e backlight. Funções de velocidade, cronômetro, distância, queima calórica, monitoramento cardíaco e inclinação. PROGRAMAS DE TREINAMENTO: 9 programas (1 manual e 8 pré-definidos) com indicadores sonoros em todos os estágios do treinamento. COMODIDADES: porta-garrafas; comandos extras de velocidade e inclinação posicionados no pega-mão; pega-mão anatômico; gráfico de referência de frequência cardíaca e queima calórica; estribos antiderrapantes ao longo de toda a área útil para maior segurança. SISTEMA DE AMORTECIMENTO: coxins elásticos estrategicamente posicionados. SISTEMA DE INCLINAÇÃO: eletrônica de 0% a 17% SISTEMA DE SEGURANÇA: chave magnética. MONITORAMENTO CARDÍACO: telemetria (receptor de cinta toráxica) e sensores grip pulse estrategicamente posicionados no pega-mão. ESTRUTURA: robusta, em aço carbono com pintura eletrostática, alumínio anodizado, carenagens em ABS de alta resistência e console em polietileno de alta densidade. COR: Preto. Marca/modelo: EMBREEX 568BXI; VOADOR DIREITO E INVERSO (PEITORAL/DORSAL): Roldanas injetadas em polipropileno com rolamentos. Cabos de aço revestido em PVC. Pintura eletrostática a pó. Guias das baterias de pesos em aço inoxidável. Estofados anatômicos confeccionados em espuma de alta densidade e revestido com tecido antimofo. Empunhaduras injetadas em borrachas de alta resistência. Torres de proteção de bateria de peso com fechamento parcial ou total (opcional), confeccionado em chapa de ferro ou PVC de alta resistência. Sistema variável de esforço. Regulagem com engate rápido e seguro. Batente de borracha para contenção de impacto. Ponteiras antiderrapantes. Medidas: 190 x 180 x 115 C x A x L. Bateria de Peso: 80Kg. Marca/modelo: MACSPORT / SIGMA; LEG PRESS 45° PARA UTILIZAÇÃO COM ANILHAS: Para ser utilizado com carga de Anilhas. Suporte para anilhas. Roldanas injetadas em polipropileno com rolamentos. Estruturas com tubo oblongo 50x150mm e parede de 3mm. Cabos de aço 4-80-3/16 revestido em PVC. Pintura eletrostática a pó. Guias das baterias de pesos cromadas (facilita o deslizamento da carga). Estofados anatômicos confeccionados em espuma automotiva de alta densidade e revestido com tecido antimofo. Empunhaduras injetadas em borrachas de alta resistência. Carenagem de proteção de bateria de peso confeccionados em chapa de ferro. Sistema variável de esforço. Bateria de peso injetado, pastilhas de 05kg e 10kg, com anéis deslizantes. Batente de borracha para contenção de impacto. Ponteiras antiderrapantes. Medidas 210 x 153 x 165 C x A x L. Marca/modelo: MACSPORT / PESO LIVRE","R$ 35.094,98",02b0589cecdb,0
"aquisição de materiais para manutenção de bens imóveis/instalações (materiais de construção em geral, ferramentas, material permanente e de segurança), para serem empregados em Projetos em andamento no âmbito da Secretaria de Estado de Trabalho do DF, consoante especifica o Edital de SRP nº 16/2021 (73427464), a Ata de Registro de Preços nº 30/2021 (SEI 75298715) o Termo de Referência 61 (73334283) e a Proposta (74731014)","R$ 11.533.889,90",3aeaa8816de7,0
"aquisição de materiais para manutenção de bens imóveis/instalações (materiais de construção em geral, ferramentas, material permanente e de segurança), para serem empregados em Projetos em andamento no âmbito da Secretaria de Estado de Trabalho do DF, consoante especifica o Edital de SRP nº 16/2021 (73427464), a Ata de Registro de Preços nº 31/2021 (SEI 75335781) o Termo de Referência 61 (73334283) e a Proposta (74734693)","R$ 91.467,50",9f50c2bf2c01,0
"aquisição de materiais para manutenção de bens imóveis/instalações (materiais de construção em geral, ferramentas, material permanente e de segurança), para serem empregados em Projetos em andamento no âmbito da Secretaria de Estado de Trabalho do DF, consoante especifica o Edital de SRP nº 16/2021 (73427464), a Ata de Registro de Preços nº 32/2021 (SEI 75338592) o Termo de Referência 61 (73334283) e a Proposta (74735552)","R$ 225.440,00",82401efd8039,0
"locação de máquinas e equipamentos destinados ao Programa RENOVA DF da Secretaria de Estado de Trabalho do Distrito Federal, em especial às demandas dos alunos dos cursos de qualificação social e profissional no período de 12 meses, consoante especifica o Edital de Licitação Eletrônica - P.E de SRP nº 23/2021 (74799806), a Ata de Registro de Preços nº 37/2021 (SEI 75886402), o Termo de Referência - Anexo I do edital (74727081) e a Proposta (75737298)","R$ 1.215.840,00",a754f5273cfe,0
"locação de máquinas e equipamentos destinados ao Programa RENOVA DF da Secretaria de Estado de Trabalho do Distrito Federal, em especial às demandas dos alunos dos cursos de qualificação social e profissional no período de 12 meses, consoante especifica o Edital de Licitação Eletrônica - P.E de SRP nº 23/2021 (74799806), a Ata de Registro de Preços nº 38/2021 (SEI 75886576), o Termo de Referência - Anexo I do edital (74727081) e a Proposta (75736766)","R$ 1.094.460,00",7609c8edc626,0
"O presente CONTRATO tem por objetivo, a contratação de empresa especializada para prestação de Serviços de Telecomunicações (serviço telefônico fixo comutado STFC, LDN e solução de telefonia fixa corporativa baseada na tecnologia VoIP), conforme itens 01, 02 e 20 da SRP-01/2021, conforme item 5.2 deste contrato, a fim de atender às necessidades da Administração Regional de Taguatinga, órgão que compõem a estrutura administrativa do Distrito Federal, de acordo com o Edital de nº 142/2020, conforme especificado na tabela SEI 55060718. Os serviços serão prestados nos prédios pertencentes a estrutura da Administração Regional de Taguatinga, conforme tabela (55049776)","R$ 22.430,04",98b68474cded,0
"contratação de empresa especializada para prestação de serviços de chaveiro, com fornecimento de material (fechaduras e cadeados) conforme condições e especificações constantes no Edital do Pregão Eletrônico para Registro de Preços nº 51/2021 - COLIC/SCG/SPLAN/SEEC-DF, de modo a atender as necessidades desta Pasta","R$ 4.646,40",0a832b5ad720,0
Cessão do direito de uso do licenciamento do sistema ECONSIG,"R$ 54.266,00",4e76490082d5,0
Locação de imóvel para funcionamento da Agência do BRB,"R$ 200.400,00",6af64cc74440,0
"O presente contrato tem por objeto a aquisição de 10.000 (dez mil) Kg de ADUBO ORGÂNICO - Composição básica: CAMA DE AVIÁRIO (frangos de corte) ou ESTERCO DE GALINHAS (podeiras) ensacado, compostado /curtido, sem presença de terra, para aplicação agrícola em geral. Marca: D' GRANJA. Unidade de Fornecimento: Saco de 50 Kg, e 929 (novecentos e vinte e nove) sacos de TERMOFOSFATO MAGNESIANO - Garantias mínima 17% de P205 total, sendo no mínimo 13% solúvel em ácido cítrico a 2%; Ca: 18%; Mg: 7%; B: 0,1%; Cu: 0,05%; Mn: 0,3%; Si: 10% e Zn: 0,5%, Prazo mínimo de validade de 75% daquele contido na embalagem","R$ 273.172,17",336429db3e24,0
"O Contrato tem por objeto a aquisição de 1.000 (mil) unidades de TORTA DE MAMONA - Composição básica: resíduo farelado da extração de óleo de mamona (Ricinus communis), com no mínimo 65% de matéria orgânica e 4,5% de nitrogênio total, marca OLMA","R$ 69.580,00",5ce448f2aaf4,0
"O presente Contrato obedece aos termos do Edital de Tomada de Preços nº 008/2020 - DECOMP/DA (doc. 50566834), da Proposta de doc. 64279572 e da Lei nº 8.666, de 21 de junho de 1993 e o Termo de Referência 91 (doc. 47189926). Objeto: Contrato tem por objeto contratação de empresa, para a revisão e readequação dos Projetos Executivos de drenagem no Setor Habitacional Mestre D Armas, Região Administrativa de Planaltina RA PLAN, pela SODF, no Distrito Federal, consoante especifica o Edital de Tomada de Preços nº 008/2020 - DECOMP/DA (doc. 50566834), da Proposta de doc. 64279572 e da Lei nº 8.666, de 21 de junho de 1993 e o Termo de Referência 91 (doc. 47189926), que passam a integrar o presente Termo","R$ 1.080.075,66",026b9a9e829d,0
"O Contrato tem por objeto a contratação de empresa para execução das Obras de Reformulação do Sistema Viário na Estrada do Setor Policial Militar ESPM, no trecho entre a interseção EPIG/ESPM e o viaduto W3 Sul, para Implantação de Corredor Exclusivo de Transporte Público Coletivo no Sistema BRT (Bus Rapid Transit), denominado Corredor Eixo Oeste, contemplando adequações na via existente, pavimentação, drenagem, sinalização, paisagismo, calçadas, ciclovias e execução de Bacia de Detenção, localizada na área de Relevante Interesse Ecológico ARIE Santuário de Vida Silvestre Riacho Fundo Área III, às margens da DF-051, Estrada Parque das Nações Via L4, consoante especifica o Edital de Concorrência nº 016/2020 - DECOMP/DA (doc. 50280062), da Proposta de doc. 61752200 e da Lei nº 8.666, de 21 de junho de 1993 e o Termo de Referência 94 (doc. 47946957), que passam a integrar o presente Termo","R$ 47.972.546,24",37da1ae26cff,0
"fornecimento de um link, para acesso à internet banda larga, com velocidade mínima de 200 Mbps, para o ponto de atendimento do Terraço Shopping, localizado no SHC/AOS, E/A 02/08 nº 05, Piso L1, 183A/183B, Brasília DF, CEP: 70.660-090","R$ 2.778,70",d22850ac3787,0
"prestação de serviços técnicos pertinentes à constituição e registro de uma subsidiária integral da Corretora Seguros BRB, na forma de Sociedade Anônima, por meio de escritura pública, em conformidade com o artigo 251, da Lei n.º 6.404/1976","R$ 4.000,00",b7ca347e1013,0
"prestação de serviços de assessoria na realização de avaliação do direito de exclusividade para exploração do balcão de corretagem de seguros do Banco de Brasília S.A. BRB, pelo período de 20 (vinte) anos, e o acervo líquido constituído de ativos tangíveis e intangíveis passivos da Corretora Seguros BRB, visando a conclusão da reestruturação societária em custo, nos termos do art. 8º da Lei n.º 6.404/1976","R$ 49.000,00",fa3b2e81313a,0
"prestação de serviços terceirizados de motoboy, visando a coleta, transporte e entrega de documentos e diversos materiais, diariamente, disponibilizando estrutura própria","R$ 49.992,10",9b5942c2afaf,0
"concessão de patrocínio ao projeto Campeonato Brasiliense de Futevôlei , realizado entre os dias 03 e 05 de dezembro de 2021","R$ 30.000,00",5e8d1c7671ce,0
"O Contrato tem por objeto a implantação e manutenção de barreira vegetal na Usina de Tratamento Mecânico-Biológico do P. Sul, conforme as especificações, quantidades e condições constantes no Termo de Referência e em seus anexos, com a finalidade de reduzir a percepção de odores pelos moradores vizinhos, bem como funcionar como barreira física e visual às instalações da Usina, consoante especifica o Edital de Licitação do Pregão Eletrônico nº 13/2021-SLU/DF e a Proposta de Preços, que passam a integrar o presente Termo, sem necessidade de transcrição na íntegra","R$ 314.025,56",e5b35c194174,0
"O Contrato tem por objeto a contratação de empresa especializada para prestação de serviços de telecomunicações (serviço telefônico fixo comutado STFC, LDN e solução de telefonia fixa corporativa baseada na tecnologia VoIP), a fim de atender às necessidades desta Administração Regional, localizada no endereço Quadra 206/300 Área Especial 02, consoante especifica o Edital de nº 142 e a Proposta de fls. (53869926), que passam a integrar o presente Termo","R$ 14.750,04",f7b78e037a1c,0
"O Contrato tem por objeto a execução das obras de reforma da quadra poliesportiva, ponto de encontro comunitário e parquinho infantil, implantação de pista de cooper, pinturas de piso, calçadas, acessibilidade, espaço de convivência, área de ping pong, academia adulta, bicicletário, mobiliários e paisagismo no Espaço Livre Público da Quadra 103 Conjunto 7/9 do Recanto das Emas DF, consoante especifica o Edital de Tomada de Preços nº 01/2021-CPL/RA REC (57965811) e a Proposta (63004062), que passam a integrar o presente Termo","R$ 600.744,62",f198506fc7e4,0
"a aquisição exclusiva de gêneros alimentícios perecíveis (frutas e hortaliças) produzidos por Agricultores e Empreendedores de Base Familiar Rural Organizados em Grupo Formal, destinados ao preparo das refeições oferecidas aos alunos matriculados nas Unidades Escolares da Rede Pública de Ensino e das Entidades Filantrópicas Conveniadas do Distrito Federal, em atendimento ao Programa Nacional de Alimentação Escolar (PNAE), conforme condições de nidas na Chamada Pública nº 01/2021 e seus anexos","R$ 1.009.638,62",083c56cd8655,0
"a aquisição exclusiva de gêneros alimentícios perecíveis (frutas e hortaliças) produzidos por Agricultores e Empreendedores de Base Familiar Rural Organizados em Grupo Formal, destinados ao preparo das refeições oferecidas aos alunos matriculados nas Unidades Escolares da Rede Pública de Ensino e das Entidades Filantrópicas Conveniadas do Distrito Federal, em atendimento ao Programa Nacional de Alimentação Escolar (PNAE), conforme condições de nidas na Chamada Pública nº 01/2021 e seus anexos","R$ 1.668.123,54",083c56cd8655,1
"O Contrato tem por objeto a execução da obra de construção de Praça na Quadra 601, entre os Conjuntos 6/13 - Recanto das Emas - DF, com implantação de ponto de encontro comunitário, arquibancadas, espaço pet, academia adulta, árvore de basquete, pinturas de piso para crianças, estacionamento, calçadas com acessibilidade, pergolados, mobiliários urbano, paisagismo e urbanização da quadra poliesportiva e parquinho infantil existente, conforme detalhamento constante no Projeto Básico e seus Anexos (68907619), que passam a integrar o presente Termo","R$ 398.086,25",182349105d4b,0
"O Contrato tem por objeto a execução da obra de reforma da estrutura física da Biblioteca Lúcio Costa, localizada na Quadra 302 Lote 06 Avenida Recanto das Emas DF, com cobertura, instalações elétricas e águas pluviais, pintura interna e externa, piso, esquadrias, mobiliário, paisagismo, consoante especifica o Edital (74215488), Projeto Básico (65844756) e Proposta (75562511), que passam a integrar o presente Termo","R$ 169.987,12",4ee3499e743b,0
"CREDENCIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 1.443,26",9ff31cdf5ec2,2
aquisição de material permanente - mobiliários (cadeiras e poltronas),"R$ 63.080,00",39be40cdd61f,0
aquisição de material permanente - mobiliários (mesas e armários),"R$ 26.689,00",4387e7adeaf0,0
"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 5.000,00",132be85ea7ce,47
Aquisição de Solução Completa de Videowall,"R$ 530.000,00",7283b50e1dc4,0
"O Contrato tem por objeto a contratação de empresa especializada na prestação de serviços de preparo, fornecimento, transporte e distribuição de lanches e refeições - café da manhã, almoço, lanches, jantar, ceia noturna, lactário e refeições rápidas, consoante especifica o Edital de Pregão Eletrônico SRP nº 13/2021 (77312908), o Termo de Referência - SEDES/SEEDS/SUBSAN/CSAN/DIRET (68683338) que passam a integrar o presente Termo, independente de transcrição","R$ 3.599.390,40",0c9afeeafd30,0
"O Contrato tem por objeto a contratação de empresa especializada na prestação de serviços de preparo, fornecimento, transporte e distribuição de lanches e refeições - café da manhã, almoço, lanches, jantar, ceia noturna, lactário e refeições rápidas, consoante especifica o Edital de Pregão Eletrônico SRP nº 13/2021 (77328866), o Termo de Referência - SEDES/SEEDS/SUBSAN/CSAN/DIRET (68683338) que passam a integrar o presente Termo, independente de transcrição","R$ 998.996,40",4e1316d0bbf2,0
"O Contrato tem por objeto a contratação de empresa especializada na prestação de serviços de preparo, fornecimento, transporte e distribuição de lanches e refeições - café da manhã, almoço, lanches, jantar, ceia noturna, lactário e refeições rápidas, consoante especifica o Edital de Pregão Eletrônico SRP nº 13/2021 (77330509), o Termo de Referência - SEDES/SEEDS/SUBSAN/CSAN/DIRET (68683338) que passam a integrar o presente Termo, independente de transcrição","R$ 835.335,60",ca13de0d1c98,0
"O Contrato tem por objeto a elaboração de Relatório de Investigação de Passivo Ambiental (RIPA) - Avaliação Preliminar, de acordo com a ABNT NBR 15.515 parte 1 - para o Núcleo de Limpeza da Asa Norte e para a Área da Garagem e Ponto de Abastecimento da Usina de Tratamento Mecânico-Biológico da Asa Sul (UTMB Asa Sul), conforme quantidades, especificações técnicas e demais condições constante do Anexo I do Edital de Licitação do Pregão Eletrônico nº 18/2021-SLU/DF e da Proposta de Preços","R$ 20.999,00",dd81dbee943b,0
"prestação de Serviço Telefônico Fixo Comutado (STFC) na Modalidade Local e Móvel (VC-1) por meio de feixe E1, para a Central Telefônica do TCDF (ITEM 1)","R$ 28.799,76",5781a3891e67,0
"Aquisição de 1.349 (mil trezentos e quarenta e nove) calças tática feminina, marca INVICTUS, padrão PMDF, cor azul-escuro, referente ao item 10, e 21.132 (vinte um mil cento e trinta e duas) calças tática masculina, marca INVICTUS, padrão PMDF, cor azul-escuro, referente ao item 11, conforme especificações e condições estabelecidas no Regulamento de Uniformes da Polícia Militar do Distrito Federal RUPM","R$ 4.968.301,00",7ffa4004810f,0
Contratação de empresa especializada para a prestação de serviços especializados em diagnóstico organizacional e tratamento dos dados para realização da Pesquisa de Clima Organizacional da Companhia Energética de Brasília CEB Holding,"R$ 17.374,80",720a9d2d3fed,0
Fornecimento de gêneros alimentícios conforme Termo de Referência,"R$ 60.190,26",43738c4bc99f,0
"Contratação de Solução Integrada, atualizada tecnologicamente e aderente às normas vigentes, para suporte à gestão dos bens permanentes (PATRIMÔNIO)","R$ 31.100,00",7c5b6cbea31e,0
"aquisição de 51 (cinquenta e um) aparelhos de ar condicionado para atender às necessidades da Secretaria de Estado de Administração Penitenciária do Distrito Federal, nos termos, condições e especificações estabelecidas no Termo de Referência 160, Edital do Pregão Eletrônico Nº 08/2021 PREFEITURA MILITAR DE BRASÍLIA DO MINISTÉRIO DA DEFESA, da Ata de Registro de Preços nº 008/2021 - (SRP), Estudo Técnico Preliminar, Autorização de adesão a ata de registro de preço, item: 23, Disponibilidade Orçamentária, Declaração de Adequação Orçamentária e Financeira, Autorização de Despesa e Empenho, Nota de Empenho 2021NE00012, Nota técnica 289/2021 - SEAPE/AJL, da Lei nº 10.520/2002, pelo Decreto Federal nº 10.024/2019, recepcionado no DF pelo Decreto distrital nº 40.205/2019 e da Lei nº 8.666/1993 e alterações subsequentes, além de outras normas aplicáveis à espécie","R$ 74.045,37",9dac18737bb2,0
aquisição emulsão asfáltica para imprimação e impermeabilização EAI,"R$ 1.109.025,00",036f2997988e,0
"aquisição de 46 (quarenta e seis) bebedouros industriais, fabricados em inox, sistema de refrigeração com compressor a gás ecológico, capacidade de gelar no mínimo 900 litros de água por dia, gabinete em chapa de aço galvanizada, serpentina em aço inox, pingadeira e grade removíveis, 4 torneiras cromadas de alta vazão, sendo no mínimo 1 com água natural e maior fluxo de água, capacidade de armazenamento de 200 litros de água gelada, pia frontal em chapa de aço inox com dreno, bivolt, instalado, consoante especifica o Edital de PREGÃO ELETRÔNICO Nº 74/2021 - COLIC/SCG/SPLAN/SEEC-DF, Aprovação de Solicitação de Saldo de Ata 4810/2021 e da Ata de Registro de Preços nº 135/2021 -TRYAMAQ , Ato Autorizativo, Declaração de Orçamento e Nota técnica nº 271 - SEAPE/AJL","R$ 115.000,00",daa1fe58ee9e,0
